#mpa_v30_CHOCOPhlAn_201901
#/home/kevin/Software/miniconda3/envs/bb3/bin/metaphlan output/diabimmune/subsamples/G80609_se_1000k.fastq.gz output/diabimmune/profiles/G80609_1000k_profile.tsv --bowtie2out output/diabimmune/profiles/G80609_1000k_bowtie2.tsv --samout output/diabimmune/profiles/G80609_1000k.sam --input_type fastq --nproc 16
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Proteobacteria	2|1224	93.31362	
k__Bacteria|p__Actinobacteria	2|201174	6.17842	
k__Bacteria|p__Firmicutes	2|1239	0.50796	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	93.31362	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	6.17842	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.24758	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.22882	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.03156	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	93.31362	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	6.17842	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.24758	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.22882	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.03156	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	93.31362	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	6.17842	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	0.24758	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.22882	
