#mpa_v30_CHOCOPhlAn_201901
#/home/kevin/Software/miniconda3/envs/bb3/bin/metaphlan output/diabimmune/subsamples/G80491_se_500k.fastq.gz output/diabimmune/profiles/G80491_500k_profile.tsv --bowtie2out output/diabimmune/profiles/G80491_500k_bowtie2.tsv --samout output/diabimmune/profiles/G80491_500k.sam --input_type fastq --nproc 16
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Actinobacteria	2|201174	80.33788	
k__Bacteria|p__Firmicutes	2|1239	12.86239	
k__Bacteria|p__Proteobacteria	2|1224	6.49486	
k__Bacteria|p__Bacteroidetes	2|976	0.30487	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	80.33788	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	10.20588	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	6.25037	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	2.65651	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.30487	
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2|1224|29547	0.2445	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	80.33788	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	10.20588	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	3.79927	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.65651	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	2.45109	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.30487	
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0.2445	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	80.33788	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	10.20588	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	3.79927	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2|1224|1236|135625|712	2.45109	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	1.7982	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	0.77288	
